Kelime ID,Almanca Kelime,Frekans,Türkçe Anlamý
20690,Körperschaften,1,
20691,Körperspende,1,
20692,Körpersprache,1,
20693,Küas,1,
20694,Kübeln,1,
20695,Küchenchef,1,
20696,Küchenherd,1,
20697,Kücheninventar,1,
20698,Küchenklassiker,1,
20699,Küchenmaschine,1,
20700,Küchenmaschinen,1,
20701,Küchenreiniger,1,
20702,Küchlein,1,
20703,Kühen,1,
20704,Kühler,1,
20705,Kühler-Design,1,
20706,Kühlhäuser,1,
20707,Kühlleistung,1,
20708,Kühllogistik-Zentrum,1,
20709,Kühlung,1,
20710,Kühne,1,
20711,Kükens,1,
20712,Küniglberg,1,
20713,Künste,1,
20715,Künstlerische,1,
20716,Künstlernamen,1,
20717,Künstlers,1,
20721,Kürbis,1,
20722,Kürzt,1,
20723,Kürzungen,1,
20724,Küstenabschnitten,1,
20725,Küstenmädchen,1,
20726,Küstenstadt,1,
20727,Küstenwache,1,
20728,Küsters,1,
20731,LAN,1,
20732,LBS,1,
20733,LBV,1,
20734,LED,1,
20735,LED-Band,1,
20736,LED-Beleuchtung,1,
20737,LED-Ring,1,
20738,LED-Würfel,1,
20739,LEG,1,
20740,LFP,1,
20741,LG,1,
20742,LGA,1,
20743,LGBT-Bewegung,1,
20744,LGBTI-Organisationen,1,
20745,LGBTIQ,1,
20746,LK,1,
20747,LKH,1,
20749,LRO,1,
20750,LSBR,1,
20751,LSV-NÖ,1,
20752,LTD,1,
20753,LVZ,1,
20754,LZH,1,
20757,Laach,1,
20758,Labbadia,1,
20759,Labor,1,
20760,Laborräume,1,
20761,Labour-Ideologen,1,
20762,Lachfalten,1,
20763,Lachmayer,1,
20764,Lachmöwen,1,
20765,Lacroix,1,
20766,Lactalis,1,
20767,Ladegerät,1,
20768,Ladegeräte,1,
20769,Ladenbesitzer,1,
20770,Ladenlokal,1,
20771,Ladenschluss-Bündnisses,1,
20772,Ladentisch,1,
20773,Ladevorgangs,1,
20774,Ladies,1,
20776,Ladung,1,
20778,Lafer,1,
20779,Lagarde,1,
20780,Lagenlook,1,
20781,Lagerfeuer,1,
20782,Lagerfeuern,1,
20783,Lagerhalle,1,
20784,Lagerhaus,1,
20785,Lahia,1,
20786,Lahm,1,
20787,Lahmheit,1,
20788,Lahnstadt,1,
20789,Lahouar,1,
20790,Lahr,1,
20791,Lai,1,
20793,Laichplätzen,1,
20794,Laik,1,
20795,Laimer,1,
20796,Lainsitztal,1,
20797,Lais,1,
20798,Lakenmacher,1,
20799,Lale,1,
20800,Lama,1,
20802,Lamarr-Kaufhausrohbaus,1,
20803,Lambs,1,
20804,Lammy,1,
20805,Lampe,1,
20806,Lampedusa,1,
20807,Lampertheimer,1,
20808,Lamprecht,1,
20811,Landauer,1,
20812,Landausflügen,1,
20813,Lande,1,
20814,LandebahnFlughafens,1,
20815,Landeier,1,
20819,Landesbausparkasse,1,
20820,Landesbehörden,1,
20821,Landesberufsschule,1,
20822,Landesbund,1,
20823,Landeschef,1,
20824,Landesdurchschnitt,1,
20825,Landesenergieunternehmen,1,
20826,Landesfeiertagsgesetz,1,
20827,Landesgartenschau,1,
20828,Landesgericht,1,
20829,Landesgeschäftsführer,1,
20830,Landesgesellschaften,1,
20831,Landesgesundheitsagentur,1,
20832,Landesgremiums,1,
20833,Landesgrenze,1,
20834,Landeshauptmannes,1,
20835,Landesinnenminister,1,
20836,Landesjugendchores,1,
20837,Landeskirche,1,
20839,Landeskonferenz,1,
20840,Landesparlament,1,
20841,Landespolitik,1,
20842,Landesrechnungshof,1,
20843,Landesrätin,1,
20844,Landesschülerbeirat,1,
20845,Landesstatistik,1,
20846,Landestourismus-Referenten,1,
20847,Landesumweltamt,1,
20848,Landesverbands,1,
20849,Landesverfassung,1,
20850,Landesverwaltung,1,
20851,Landesverwaltungsgericht,1,
20852,Landesverweis,1,
20853,Landesvorsitzende,1,
20854,Landeswahlleiter,1,
20856,Landesärztekammer,1,
20857,Landfriedensbruch,1,
20860,Landgrenzen,1,
20865,Landkreise,1,
20866,Landleben,1,
20867,Lando,1,
20869,Landsberg,1,
20870,Landsberger,1,
20871,Landschaftsführerin,1,
20872,Landscheidt,1,
20873,Landsgemeindeplatz,1,
20874,Landshuter,1,
20876,Landskron,1,
20877,Landsteiner,1,
20878,Landstrasse,1,
20879,Landstraße,1,
20880,Landstriche,1,
20881,Landtags,1,
20882,Landtagsklubs,1,
20883,Landtagspräsident,1,
20884,Landtagspräsidenten-Wahl,1,
20885,Landtagsverwaltung,1,
20886,Landtagswahl,1,
20888,Landweg,1,
20889,Landwirten,1,
20890,Landzunge,1,
20891,Lane,1,
20892,Langau,1,
20893,Langenau,1,
20894,Langenbruck,1,
20895,Langeneke,1,
20897,Langeweiler,1,
20898,Langgöns,1,
20899,Langhe,1,
20900,Langjahr,1,
20902,Langstrecke,1,
20903,Langstreckenraketensystem,1,
20904,Languag,1,
20905,Language,1,
20906,Langzeitgewahrsam,1,
20907,Langzeiturlaub,1,
20908,Langzeitvergleichs,1,
20909,Langzeitverletzten,1,
20910,Lankford,1,
20911,Lanter,1,
20913,Lapislazuli-Halbedelstein,1,
20914,Lapola,1,
20915,Lapsang,1,
20917,Laptops,1,
20918,Large-Plattform,1,
20919,Larians,1,
20920,Larisa,1,
20921,Larmore,1,
20925,Lasernavigationssystem,1,
20926,Lasst,1,
20927,Last-Minute-Erfolgsserie,1,
20928,Lasten,1,
20929,Laster,1,
20931,Lastzug,1,
20932,Lastzüge,1,
20933,Lateinamerika,1,
20934,Lateinischen,1,
20935,Laterne,1,
20936,Laternenmast,1,
20937,Latte,1,
20938,Laufbahn,1,
20939,Laufend,1,
20940,Laufer,1,
20941,Laufs,1,
20942,Laufsieger,1,
20943,Laufsocken,1,
20944,Laufstegschönheit,1,
20945,Laufwerksverschlüsselung,1,
20946,Laufzeit,1,
20947,Laufzeiten,1,
20948,Launch,1,
20949,Laune,1,
20950,Launen,1,
20953,Lauren,1,
20954,Laurenzi-Kirtag,1,
20955,Lauri,1,
20956,Lausanne,1,
20957,Lausitz,1,
20958,Lausitzer,1,
20960,Lauterbachs,1,
20961,Lautlinger,1,
20962,Lautsprechern,1,
20963,Laval,1,
20964,Law,1,
20965,Lawinenabgängen,1,
20966,Lawinengefahr,1,
20967,Lawrow,1,
20968,Laws,1,
20969,Lawson,1,
20970,Layern,1,
20971,Le,1,
20974,Leaderthron,1,
20975,League-Partie,1,
20976,Leander,1,
20978,Leasing,1,
20979,Leasingprämie,1,
20980,Lebemann,1,
20982,Lebendvirusimpfstoff,1,
20983,Lebens-Rettungs-Gesellschaft,1,
20984,Lebensabend,1,
20985,Lebensalltag,1,
20986,Lebensbejahung,1,
20987,Lebensdauer,1,
20988,Lebensergänzungsmittel,1,
20989,Lebensfreude,1,
20990,Lebensgefährten,1,
20991,Lebensgemeinschaften,1,
20992,Lebensgeschichte,1,
20993,Lebenslage,1,
20994,Lebenslauf,1,
20995,Lebenslust,1,
20997,Lebensmittelpreisen,1,
20998,Lebensmittelpunkt,1,
20999,Lebensmittelretter,1,
21000,Lebensmittelsicherheit,1,
21001,Lebensmittelverpackungsindustrie,1,
21002,Lebensmittelversorgung,1,
21003,Lebensphase,1,
21004,Lebensqualität,1,
21005,Lebenssituationen,1,
21006,Lebensweg,1,
21007,Lebenswerks,1,
21008,Lebenswissenschaften,1,
21009,Lebenswoche,1,
21010,Lebenszeichen,1,
21011,Lebenszyklus,1,
21012,Leber,1,
21013,Leberkrebs,1,
21014,Lebewesen,1,
21015,Lechner,1,
21016,Lecker,1,
21017,Leder,1,
21018,Lederhose,1,
21019,Lederjacke,1,
21021,LeeWas,1,
21022,Leeb,1,
21023,Leeds,1,
21025,Leerlauf,1,
21026,Legalisierung,1,
21028,Leggewie,1,
21029,Leggings,1,
21030,Legislaturperioden,1,
21032,Lego-Kiste,1,
21033,Lehfeldt,1,
21034,Lehm,1,
21035,Lehmann,1,
21036,Lehmputzen,1,
21037,Lehnfeld,1,
21039,Lehrberufe,1,
21040,Lehrerin,1,
21041,Lehrerinnen,1,
21042,Lehrgang,1,
21043,Lehrkräften,1,
21044,Lehrling,1,
21045,Lehrlinge,1,
21046,Lehrpläne,1,
21047,Leib,1,
21048,Leichsenring,1,
21049,Leichtathletik-Arena,1,
21050,Leichtathletik-Aushängeschilder,1,
21051,Leichtathletik-Klub,1,
21052,Leichtathletik-Verband,1,
21053,Leichtverletzte,1,
21055,Leids,1,
21056,Leidtragenden,1,
21057,Leif,1,
21058,Leigh,1,
21059,Leiharbeiter,1,
21060,Leiharbeiterinnen,1,
21061,Leihgabe,1,
21062,Leihgestern,1,
21063,Leimental,1,
21065,Leinwände,1,
21066,Leipzig-Konzert,1,
21067,Leipzig-Routinier,1,
21071,Leisnitz,1,
21072,Leistenzerrung,1,
21073,Leistungsaufnahme,1,
21074,Leistungsbeziehenden,1,
21075,Leistungsbreite,1,
21076,Leistungsgruppen,1,
21077,Leistungsklasse,1,
21078,Leistungskletterer,1,
21079,Leistungsniveau,1,
21080,Leistungsportfolio,1,
21081,Leistungsträgers,1,
21082,Leitao,1,
21083,Leitartikel,1,
21084,Leitern,1,
21085,Leitfaden,1,
21086,Leitkultur,1,
21087,Leitl,1,
21088,Leitmotiv,1,
21089,Leitner,1,
21090,Leitpfosten,1,
21091,Leitspital,1,
21092,Leitungsstrukturen,1,
21093,Leitzinsen,1,
21094,Leitzinses,1,
21095,Lemke,1,
21096,Lemm,1,
21097,Lemonade,1,
21100,Lena-Maria,1,
21101,Lendenwirbelsäule,1,
21102,Lenggries,1,
21103,Lenk,1,
21104,Lenkerendes,1,
21105,Lenkradsteuerung,1,
21106,Lenningen,1,
21107,Lenny,1,
21108,Lenovo,1,
21109,Lens-Shift,1,
21110,Lenzi,1,
21111,Leoben,1,
21112,Leobersdorf-Goalie,1,
21116,Leonardo,1,
21118,Leonberger,1,
21119,Leonhard,1,
21121,Leonhartsberger,1,
21122,Leonie,1,
21124,Leopardengehege,1,
21125,Leopold,1,
21126,Lerche,1,
21127,Lernangeboten,1,
21129,Lernenden,1,
21130,Lernens,1,
21131,Lerninhalten,1,
21132,Lernstationen,1,
21134,Lesemodus,1,
21135,Leserschaft,1,
21136,Lesetipp,1,
21137,Lesser,1,
21138,Lesung,1,
21139,Leszek,1,
21140,Lettenmayer,1,
21141,Letzterer,1,
21142,Leuchttürme,1,
21143,Leutkirch,1,
21144,Leutkircher,1,
21145,Leverkusens,1,
21146,Leweling,1,
21147,Lewy,1,
21148,Leyen,1,
21149,Leyendecker-Bruder,1,
21150,Leyens,1,
21151,Leyhe,1,
21153,Lia,1,
21154,Liam,1,
21155,Libanesen,1,
21156,Liberale,1,
21157,Liberty,1,
21158,Libyen,1,
21159,Lich-Steinstraß,1,
21162,Licht-Deko,1,
21163,Lichtbrechung,1,
21164,Lichtenfelsgasse,1,
21165,Lichtenhainer,1,
21166,Lichtensteig,1,
21167,Lichtenstein,1,
21168,Lichterkette,1,
21169,Lichtfarbe,1,
21170,Lichtgestalt,1,
21171,Lichtsignalanlage,1,
21172,Lichtspielhäuser,1,
21173,Lichtspielkunst,1,
21174,Lid,1,
21175,Liebelei,1,
21176,Liebelt,1,
21177,Liebenwein,1,
21179,Liebesbank-Rundwanderweg,1,
21180,Liebesbekundungen,1,
21181,Liebesbeziehung,1,
21182,Liebeserklärung,1,
21183,Liebeshymne,1,
21184,Liebespaare,1,
21185,Liebgart,1,
21186,Liebknecht,1,
21187,Lieblingen,1,
21188,Lieblingsfaultiere,1,
21189,Lieblingskind,1,
21190,Lieblingsplatten-Festivals,1,
21191,Lieblingssessel,1,
21192,Lieblingsstationen,1,
21193,Lieblingstieren,1,
21194,Lieblingsturtle,1,
21195,Lieblingswagen,1,
21196,Liebrum,1,
21198,Lied,1,
21199,Lieder,1,
21200,Liedern,1,
21201,Liedgut,1,
21202,Lieds,1,
21203,Lieferando-Geschäftsführer,1,
21204,Lieferengpassliste,1,
21205,Lieferketten,1,
21206,Lieferkettenproblemen,1,
21207,Lieferungen,1,
21209,Liegenschaften,1,
21210,Liegenschaftsbesitzenden,1,
21211,Liegenschaftsverantwortliche,1,
21213,Liemecke,1,
21214,Liendl,1,
21216,Liessem,1,
21217,Liestaler,1,
21218,Liezen,1,
21220,Lifestyle,1,
21221,Lifetime,1,
21223,Liga-Konferenz,1,
21224,Ligakonkurrenten,1,
21225,Ligaphase,1,
21226,Ligastart,1,
21227,Ligen,1,
21228,Likes,1,
21229,Lila,1,
21230,Liliencron,1,
21231,Lilienthalallee,1,
21232,Lille,1,
21233,Lily,1,
21235,Lina-Radke-Halle,1,
21236,Linda,1,
21238,Lindau,1,
21240,Lindauer,1,
21241,Lindaunis,1,
21242,Linde,1,
21243,Linden,1,
21244,Lindener,1,
21245,Lindenhof,1,
21246,Linderung,1,
21247,Lindners,1,
21248,Line-Up,1,
21249,Linienbus,1,
21250,Linienflügen,1,
21251,Linkin,1,
21253,Linksabbiegen,1,
21254,Linksabbiegespur,1,
21255,Linksbündnis,1,
21256,Linksextremisten,1,
21257,Linn,1,
21258,Linnemann,1,
21259,Linse,1,
21260,Lintelmann,1,
21261,Lintrud,1,
21262,Linux-Welt,1,
21263,Linzergasse,1,
21264,Linzerin,1,
21265,Lionel,1,
21267,Lionsgate,1,
21268,Lipka,1,
21269,Lippenstift,1,
21270,Lippspringe,1,
21271,Liquidität,1,
21272,Liquiditätsengpässen,1,
21273,Liquiditätsschwierigkeiten,1,
21274,Liquiditätsströme,1,
21275,Liren,1,
21277,Lischke,1,
21278,Lisen,1,
21279,Lissabon,1,
21280,Listen,1,
21281,Listenpreis,1,
21282,Literarische,1,
21283,Literaturbüro,1,
21284,Literaturhistoriker,1,
21285,Literaturjurys,1,
21286,Litern,1,
21287,Lithium,1,
21288,Lithiumförderung,1,
21289,Lithiumproduzenten,1,
21290,Littbarski,1,
21291,Litti,1,
21292,Liu,1,
21293,Liv,1,
21295,Live-Counter,1,
21296,Live-Events,1,
21297,Live-Fußball,1,
21298,Live-Multicam,1,
21299,Live-Spiel,1,
21300,Live-Stream,1,
21301,Live-Ticker,1,
21302,Live-Voicemail,1,
21303,Live-Vorführungen,1,
21304,Livekonzert,1,
21305,Livestreams,1,
21306,Livio,1,
21308,Livne,1,
21309,Lizenz,1,
21311,Lizenzen,1,
21312,Lkw-Fahrers,1,
21313,Lo,1,
21314,Lobby,1,
21315,Lobbying,1,
21316,Lobbyist,1,
21317,Lobster,1,
21318,Lochau,1,
21319,Lochbohrungen,1,
21320,Lochpass,1,
21321,Lochs,1,
21322,Lockbit-Software,1,
21323,Loeffke,1,
21324,Loevskaya,1,
21325,Login,1,
21326,Logistik,1,
21327,Logistikunternehmens,1,
21328,Logo,1,
21329,Lohi,1,
21331,Lohncheck,1,
21332,Lohnentwicklung,1,
21333,Lohnfortzahlung,1,
21334,Lohnkosten,1,
21335,Lohns,1,
21338,Lohntransparenz,1,
21339,Lohr,1,
21341,Loidl,1,
21342,Loir-et-Cher,1,
21343,Lokal,1,
21344,Lokalbahnen,1,
21345,Lokalmatador,1,
21346,Lokalpolitiker,1,
21347,Lokstedt,1,
21348,Lola,1,
21350,Lone,1,
21352,Long,1,
21354,Loopings,1,
21355,Loot-System,1,
21356,Lopatka,1,
21357,Lopes,1,
21358,Lopez,1,
21359,Lorbeerkranz-Emblem,1,
21360,Lords,1,
21361,Lore,1,
21362,Lorena,1,
21363,Lorenz,1,
21364,Losfee,1,
21365,Losheim,1,
21366,Losilla,1,
21367,Lost,1,
21369,Losung,1,
21370,Lottozahlen,1,
21371,Lou-Anne,1,
21374,Lovander,1,
21375,Loveday,1,
21377,Ltaief,1,
21379,Lucas,1,
21380,Lucca,1,
21382,Luchsweibchen,1,
21383,Lucht,1,
21384,Lucia,1,
21387,Ludwig-Maximilians-Universität,1,
21388,Lueg,1,
21389,Lueger,1,
21390,Luftangriffe,1,
21391,Luftballon,1,
21392,Lufteinschlüssen,1,
21393,Luftfahrtamtes,1,
21394,Luftfahrzeuge,1,
21395,Luftfahrzeugen,1,
21396,Lufthansa-Sprecher,1,
21397,Luftlinie,1,
21398,Luftmolekülen,1,
21399,Luftraum,1,
21400,Luftraumüberwachung,1,
21401,Luftreiniger,1,
21402,Luftschiff,1,
21403,Luftschlösser,1,
21404,Luftverkehr,1,
21405,Luftweg,1,
21406,Lugner-Imperium,1,
21407,Lugturm,1,
21408,Luhansk,1,
21409,Luigi,1,
21412,Luiz,1,
21419,Lukaschenko,1,
21421,Lula,1,
21423,Luminosität,1,
21424,Lumpur,1,
21425,Lunar,1,
21427,Lungenentzündung,1,
21428,Lunz-Schmieder,1,
21429,Lustat,1,
21430,Lustenau,1,
21432,Lutherbuche,1,
21434,Luxembourg,1,
21435,Luxemburg-Stadt,1,
21437,Luxemburgs,1,
21438,Luxus-Leben,1,
21439,Luxusgimmick,1,
21440,Luxushotel,1,
21441,Luxuskonzern,1,
21442,Luxusschleusungen,1,
21443,Luz,1,
21446,Lynch,1,
21447,Lyon,1,
21448,Lyons,1,
21449,Lyriker,1,
21451,Länd,1,
21452,Ländervergleich,1,
21454,Lärmbelastung,1,
21455,Läufe,1,
21456,Läufen,1,
21457,Läuferinnen,1,
21458,Läufern,1,
21463,Löbau-Zittau,1,
21464,Löhlein,1,
21465,Löscharbeiten,1,
21466,Löschrohr,1,
21467,Lösungsansätzen,1,
21468,Lösungsvorschlag,1,
21469,Lösungsvorschläge,1,
21470,Löw,1,
21471,Löwen-Dompteur,1,
21472,Lübecker,1,
21473,Lücken,1,
21474,Lüdenscheids,1,
21475,Lüge,1,
21476,Lügengebilde,1,
21477,Lührmann,1,
21478,Lüneburg,1,
21479,Lüneburger,1,
21482,Lüttingen,1,
21483,Lützelflüh,1,
21484,Lützerath,1,
21490,MAGA-Republikaner,1,
21491,MBC-Spieler,1,
21493,MBytes,1,
21494,MDR-Moderator,1,
21495,MDax,1,
21496,MEZ,1,
21497,MFR,1,
21498,MG,1,
21500,MGV,1,
21501,MK,1,
21503,MMA,1,
21504,MMA-Fighter,1,
21505,MOL-Gruppe,1,
21506,MOPO,1,
21507,MP-Kamera,1,
21508,MRT,1,
21510,MSI,1,
21512,MW,1,
21513,MWC,1,
21514,MX,1,
21517,Maassen,1,
21518,Maat,1,
21520,Mac-Tool,1,
21521,MacBook,1,
21522,MacMillan,1,
21523,Machado,1,
21524,Machemer,1,
21526,Macher,1,
21527,Macheten-Angreifer,1,
21529,Machino,1,
21530,Machner,1,
21531,Machtausweitung,1,
21532,Machtdemonstration,1,
21533,Machthaber,1,
21534,Machtmissbrauch,1,
21535,Machtpositionen,1,
21536,Machtzentrum,1,
21537,Machtübergabe,1,
21538,Machtübernahme,1,
21539,Machwerk,1,
21540,Madagaskar,1,
21541,Maddie,1,
21543,Madin,1,
21544,Madis,1,
21545,Madlener,1,
21546,Madsen,1,
21547,Magazin,1,
21548,Magdalena,1,
21550,Magenknurren,1,
21551,Maggie,1,
21553,Magic,1,
21554,Magier,1,
21555,Magier-Akademie,1,
21556,Magistratsdirektor,1,
21557,Magma,1,
21558,Magnesia,1,
21559,Magnet,1,
21560,Magnetfeld,1,
21561,Magnus,1,
21562,Magsafe-Magnet,1,
21563,Mahler,1,
21564,Mahlzeit,1,
21565,Mahlzeiten,1,
21566,Mahnung,1,
21567,Mahytka,1,
21570,Mai-Wochenende,1,
21571,Maibaum,1,
21572,Maier,1,
21573,Maignan,1,
21574,Maik,1,
21576,Mailand,1,
21577,Mailüfterl,1,
21578,Main-Spessart,1,
21579,Main-Taunus-Kreis,1,
21580,Mainau,1,
21581,Mainboard,1,
21582,Mainka,1,
21583,Mainline,1,
21584,Mainquest,1,
21585,Mainstage,1,
21586,Mairhofer,1,
21587,Mais,1,
21588,Maischberger,1,
21589,Major,1,
21590,Makaken,1,
21591,Makatea,1,
21592,Make-Up-Tutorials,1,
21593,Makel,1,
21594,Makler,1,
21595,Makuladegeneration,1,
21596,Makulaödeme,1,
21597,Malaysia,1,
21598,Malediven,1,
21600,Malente,1,
21601,Maleschitz,1,
21602,Mallama,1,
21603,Mallinowski,1,
21604,Mallorca-Reisegruppe,1,
21605,Mallorca-Schlager,1,
21606,Mallory,1,
21608,Malteser,1,
21609,Maluku,1,
21610,Mamma,1,
21612,Management-Level,1,
21613,Managern,1,
21614,Manchester,1,
21616,Mandalas,1,
21617,Mandant,1,
21618,Mandatare,1,
21619,Mandaten,1,
21620,Mandel-Eis,1,
21621,Mandelentzündung,1,
21622,Mandeln,1,
21623,Mandschurenkranich,1,
21624,Mandys,1,
21626,Mangelernähung,1,
21627,Mango,1,
21630,Manhattan-Projekt,1,
21631,Mani,1,
21632,Manipulation,1,
21633,Manipulationen,1,
21634,Manitu,1,
21635,Mank-Kilb,1,
21637,Mannheimerin,1,
21638,Manni,1,
21639,Manning,1,
21640,Mannschaftsdressurreiterwettbewerb,1,
21641,Mannschaftssportler,1,
21642,Mansfeld-Südharz,1,
21643,Mansoori,1,
21645,Mantel,1,
21646,Mantl,1,
21650,Manufacturing,1,
21651,Manufaktur,1,
21652,Maori-Führer,1,
21653,Mapinduzi,1,
21654,Maps,1,
21655,Mara,1,
21656,Marathon,1,
21657,Marban,1,
21658,Marburger,1,
21667,Marcks,1,
21673,Marcus,1,
21677,Margareta,1,
21678,Margareten,1,
21679,Margaritenhospital,1,
21680,Marge,1,
21681,Margen,1,
21682,Margrethe,1,
21690,Maria-Theresien-Platz,1,
21691,Mariadorf,1,
21692,Mariahilfer,1,
21695,Marie,1,
21696,Marie-Therese,1,
21697,Marien,1,
21698,Marienstraße,1,
21699,Marihuana,1,
21700,Marina,1,
21701,Marine,1,
21702,Marinebasis,1,
21703,Marinedrohnen,1,
21704,Marinko,1,
21705,Marino,1,
21710,Marion,1,
21711,Mariupol,1,
21714,Mariä,1,
21718,Markenanteile,1,
21719,Markenbotschafter-Strategie,1,
21720,Markenfilm,1,
21721,Markenkennern,1,
21722,Markenware,1,
21723,Marketingbereich,1,
21724,Marketingkampagne,1,
21725,Marketingkampagnen,1,
21726,Markierung,1,
21729,Marktbaumeister,1,
21730,Marktbedingungen,1,
21731,Marktbeobachtern,1,
21732,Marktbeschicker,1,
21733,Marktdurchdringung,1,
21734,Markteingriffe,1,
21735,Marktes,1,
21736,Marktfaktoren,1,
21737,Marktführern,1,
21738,Marktgasse,1,
21739,Marktgegebenheiten,1,
21740,Marktkapitalisierung,1,
21741,Marktlage,1,
21742,Marktplatz,1,
21743,Marktprognosen,1,
21744,Marktreaktion,1,
21745,Marktstart,1,
21746,Marktwert,1,
21747,Marktwirtschaft,1,
21748,Marktzinsen,1,
21755,Marlene,1,
21757,Marlene-Haushofer-Weg,1,
21758,Marlies,1,
21759,Marlisa,1,
21760,Marmor-Tisch,1,
21761,Marmoush,1,
21762,Marosi,1,
21763,Marquez,1,
21764,Marquis,1,
21765,Mars-Energie,1,
21766,Marsalek,1,
21767,Marsberg,1,
21768,Marsch,1,
21770,Marschflugkörpern,1,
21771,Marsha,1,
21772,Marshall,1,
21773,Marsoberfläche,1,
21774,Martel,1,
21775,Marten,1,
21787,Martin-Luther-Kirche,1,
21790,Martinez,1,
21791,Martinsbrucker,1,
21793,Martinshorn,1,
21794,Martullo,1,
21795,Marvald,1,
21796,Marvin,1,
21797,Maryland,1,
21798,Marz,1,
21799,Masala,1,
21800,Maschinenbau,1,
21801,Maschinenbauer,1,
21802,Maschinenfabrik,1,
21803,Maschinenführer,1,
21804,Maschinenlernen,1,
21805,Masegn,1,
21806,Masern,1,
21807,Maskenmann,1,
21808,Maskentragpflicht,1,
21809,Maskierte,1,
21810,Masovic,1,
21811,Massakers,1,
21812,Massenauswurf,1,
21813,Massengräber,1,
21814,Massengräbern,1,
21815,Massenkämpfen,1,
21816,Massenproduktion,1,
21817,Massie,1,
21818,Massimo,1,
21819,Masters,1,
21820,Masterstudiengängen,1,
21821,Mastodon,1,
21822,Matchball,1,
21823,Matchende,1,
21824,Matchwinner,1,
21825,Mateo,1,
21827,Materialbegeisterte,1,
21828,Materialismus,1,
21829,Materialkosten,1,
21830,Materiallieferung,1,
21831,Mateusz,1,
21833,Mathieu,1,
21834,Mathiuet,1,
21835,Matousch,1,
21836,Matrix,1,
21837,Mats,1,
21838,Matschulischtschi,1,
21840,Matteo,1,
21841,Mattersburg,1,
21842,Matthei,1,
21843,Matthew,1,
21849,Mattscheibe,1,
21850,Maturand,1,
21851,Matus,1,
21853,Maulbeerseidenmischung,1,
21854,Maulburg,1,
21855,Maulburgern,1,
21856,Mauricio,1,
21859,Maus,1,
21860,Mauseingaben,1,
21861,Mautern,1,
21862,Mautschranke,1,
21863,Mautstrecke,1,
21864,Mauß,1,
21866,Max-Joseph-Platz,1,
21869,Maximalforderungen,1,
21874,Maximum,1,
21875,Maxus,1,
21876,Maxvorstadt,1,
21877,May,1,
21878,Mayer,1,
21879,Mayerhofer,1,
21880,Maza,1,
21881,Mazzini,1,
21882,Maßband,1,
21883,Maßstäbe,1,
21884,Mbappe,1,
21885,Mbappes,1,
21886,McCarthy,1,
21887,McCulloch,1,
21888,McDaniel,1,
21889,McDonald's,1,
21890,McGonagall,1,
21891,McLaren,1,
21892,McLeod,1,
21893,McRib,1,
21894,McTrek,1,
21895,Mchura,1,
21896,MckyTV,1,
21897,Means,1,
21898,Mechanik,1,
21899,Mechanismen,1,
21900,Mechanismus,1,
21901,Mechatroniker,1,
21902,Mecklenburg,1,
21903,Mecklenburgische,1,
21905,Medaillenanwärter,1,
21906,Media-affinen,1,
21907,Medianeinkommen,1,
21908,Medienabspielgerät,1,
21909,Medienbüro,1,
21910,Medienchef,1,
21911,Mediengewerkschaft,1,
21912,Mediengruppe,1,
21913,Medienhaus,1,
21914,Medieninhaberin,1,
21915,Medienkompetenz,1,
21916,Medienpolitiker,1,
21917,Medienschaffende,1,
21918,Medienskandale,1,
21919,Medientermin,1,
21920,Medikament,1,
21921,Medikamentensucht,1,
21922,Medina,1,
21923,Medizinkohle,1,
21924,Meeresreptilien,1,
21925,Meeresspiegel,1,
21926,Mega-Lautsprecher,1,
21927,Mega-Mod,1,
21928,Mega-Star,1,
21929,Megabit,1,
21931,Megafights,1,
21932,Megastaudamms,1,
21933,Mehl,1,
21934,Mehmet,1,
21937,Mehrfachraketenwerfersystem,1,
21938,Mehrfamilienhauses,1,
21939,Mehrheiten,1,
21940,Mehrheitsbeteiligung,1,
21941,Mehrheitswahlrecht,1,
21942,Mehrkosten,1,
21944,Mehrspieler-Survival-Crafting-Spiel,1,
21945,Mehrweg,1,
21946,Mehrzahl,1,
21947,Mehrzweckhalle,1,
21948,Meier,1,
21949,Meile,1,
21950,Meilensteine,1,
21951,Meillard,1,
21952,Meinerzhagen,1,
21953,Meinl-Reisinger,1,
21955,Meinungsfreiheit,1,
21956,Meinungsäußerung,1,
21957,Meinungsäußerungen,1,
21958,Meiringen,1,
21960,Meisterhafte,1,
21961,Meisterleistung,1,
21962,Meistermannschaft,1,
21963,Meisterrennen,1,
21964,Meisterschaftskandidat,1,
21965,Meisterwerk,1,
21966,Meisterwerke,1,
21967,Meixner,1,
21968,Meißner,1,
21970,Melchior,1,
21971,Meldeadressen,1,
21972,Meli,1,
21973,Melk,1,
21974,Meloni-Milliarden,1,
21975,Melsunger,1,
21976,Memmingen,1,
21977,Memmingerberg,1,
21978,Memorial,1,
21980,Memoriam,1,
21981,Menas,1,
21982,Mende,1,
21983,Menden,1,
21985,Mengs,1,
21987,Menschenfeindlichkeit,1,
21988,Menschenhandel,1,
21989,Menschenmenge,1,
21990,Menschenrecht,1,
21991,Menschenrechts,1,
21992,Menschenrechtsorganisation,1,
21993,Menschenrechtsorganisationen,1,
21994,Menschenrechtspreis,1,
21995,Menschenwürde,1,
21996,Menschheitsaufgabe,1,
